,date,type,source,mean,std
14479,2021-06-17,9,9,6424.912187063159,4367.129390504871
14480,2021-06-17,9,13,5688.478677057127,8212.803695476325
14481,2021-06-17,9,19,8738.537931034483,5197.772986017785
14482,2021-06-17,9,48,6745.621212121212,4216.123809562746
14510,2021-06-18,9,2,9681.560929701982,5580.398895866307
14511,2021-06-18,9,3,8604.601626379519,5292.199980503048
14512,2021-06-18,9,4,12603.51532247724,7912.134704405083
14513,2021-06-18,9,6,7433.948994230306,4879.141761902981
14514,2021-06-18,9,7,9282.13000852515,7622.377375820696
14515,2021-06-18,9,9,6572.186310815988,4379.318854749831
14516,2021-06-18,9,13,5924.137190284389,7899.146470501799
14517,2021-06-18,9,19,9166.308219178081,5596.292336113467
14518,2021-06-18,9,48,6997.232,4758.388635391119
14546,2021-06-19,9,2,9817.62339771475,7227.600363246531
14547,2021-06-19,9,3,9158.529559322034,6265.54509927015
14548,2021-06-19,9,4,13976.528852416308,9287.607478583779
14549,2021-06-19,9,6,7607.580884513664,5133.483282506488
14550,2021-06-19,9,7,8841.526247848537,8167.383551863714
14551,2021-06-19,9,9,6911.004499871432,4937.554446760903
14552,2021-06-19,9,13,5854.556732594452,8421.780281522313
14553,2021-06-19,9,19,10035.0,6748.192888112521
14554,2021-06-19,9,48,7010.842975206611,4568.788019464725
14582,2021-06-20,9,2,8529.347733504463,7935.332710955474
14583,2021-06-20,9,3,8627.924878800235,6380.82412555811
14584,2021-06-20,9,4,13087.60546475996,8950.646691197122
14585,2021-06-20,9,6,6646.440510108603,5207.694158208759
14586,2021-06-20,9,7,7368.399561403508,7759.017424125895
14587,2021-06-20,9,9,6121.799844740587,4965.731779456803
14588,2021-06-20,9,13,4691.282954057536,8438.899918675826
14589,2021-06-20,9,19,8098.2733333333335,6785.213162682695
14590,2021-06-20,9,48,6532.319327731092,4896.719420551511
14618,2021-06-21,9,2,9253.144786540002,5511.70010238575
14619,2021-06-21,9,3,8157.048105087648,5151.337217051107
14620,2021-06-21,9,4,11699.842860804922,7434.542985539791
14621,2021-06-21,9,6,6959.435290649936,4657.068048477653
14622,2021-06-21,9,7,9219.877497827976,7968.169191040206
14623,2021-06-21,9,9,6310.425278524779,4411.66200145631
14624,2021-06-21,9,13,5627.517491829077,8327.965185335905
14625,2021-06-21,9,19,8033.5503355704695,5411.573018348933
14626,2021-06-21,9,48,6609.316666666667,4582.637866430855
14654,2021-06-22,9,2,9375.0,5575.654986021644
14655,2021-06-22,9,3,8467.932752067964,5313.911318287007
14656,2021-06-22,9,4,11913.970084377397,7335.130815965653
14657,2021-06-22,9,6,7052.9498634556785,4706.654693851591
14658,2021-06-22,9,7,9045.723156532988,7638.596778909205
14659,2021-06-22,9,9,6342.84543355567,4457.181584024047
14660,2021-06-22,9,13,5594.694874631268,8117.017146656054
14661,2021-06-22,9,19,7822.166666666667,5289.652421837173
14662,2021-06-22,9,48,6546.042016806723,4035.441202843805
14690,2021-06-23,9,2,9585.824789005474,5610.279742016149
14691,2021-06-23,9,3,8479.301542307434,5289.107678927288
14692,2021-06-23,9,4,12262.34015768057,7722.628129094532
14693,2021-06-23,9,6,7219.179157736933,4689.364789599721
14694,2021-06-23,9,7,9250.885850694445,7928.257893715172
14695,2021-06-23,9,9,6516.94356803899,4489.142427584847
14696,2021-06-23,9,13,5706.110306854739,7794.736137839198
14697,2021-06-23,9,19,7913.251700680272,5017.320727791668
14698,2021-06-23,9,48,5984.213675213675,4056.923521903019
14726,2021-06-24,9,2,9233.774263468613,5506.050073962647
14727,2021-06-24,9,3,8212.626361070037,5162.973704264397
14728,2021-06-24,9,4,11618.427948717948,7405.386807374075
14729,2021-06-24,9,6,7003.8389439851135,4647.889950726534
14730,2021-06-24,9,7,9261.807624890447,7969.644960442415
14731,2021-06-24,9,9,6338.157141030559,4402.187003094487
14732,2021-06-24,9,13,5603.760173051602,8218.120389068528
14733,2021-06-24,9,19,8258.197278911564,5590.021766614637
14734,2021-06-24,9,48,6481.655462184874,4588.017367375428
14762,2021-06-25,9,2,9958.340628299142,5688.840677792528
14763,2021-06-25,9,3,8849.173146846908,5459.583043222744
14764,2021-06-25,9,4,12843.53496995269,7971.449176056759
14765,2021-06-25,9,6,7680.009159545517,4858.861713989438
14766,2021-06-25,9,7,9696.22911169745,8018.200642267171
14767,2021-06-25,9,9,6885.243098842387,4643.811626174576
14768,2021-06-25,9,13,6046.155700244162,8156.34831238057
14769,2021-06-25,9,19,8285.153333333334,5339.31696450698
14770,2021-06-25,9,48,7113.926229508197,5585.698396914194
14798,2021-06-26,9,2,10619.539459677188,6459.479579439389
14799,2021-06-26,9,3,9781.507208475827,6747.117140686389
14800,2021-06-26,9,4,15094.534005359194,9540.26899819715
14801,2021-06-26,9,6,8334.47363003523,6047.064157918994
14802,2021-06-26,9,7,10015.408910454345,9280.829871711487
14803,2021-06-26,9,9,7527.72325194938,5252.006506507089
14804,2021-06-26,9,13,6428.904303797468,8277.711407044784
14805,2021-06-26,9,19,10150.753333333332,7964.747147691926
14806,2021-06-26,9,48,7154.950819672131,4997.59329325967
14834,2021-06-27,9,2,8894.827718179182,5913.567155514321
14835,2021-06-27,9,3,8865.303405503437,6640.930283688746
14836,2021-06-27,9,4,14114.63069755729,9596.599822717953
14837,2021-06-27,9,6,6982.7395292967085,5330.397660781321
14838,2021-06-27,9,7,8076.36212187637,8366.719480757522
14839,2021-06-27,9,9,6468.077051496083,5166.127668382019
14840,2021-06-27,9,13,4996.212076771026,8372.257983721662
14841,2021-06-27,9,19,8633.53947368421,6408.381361978289
14842,2021-06-27,9,48,6077.491666666667,4165.113806985357
14870,2021-06-28,9,2,9432.685154414714,5555.080743747642
14871,2021-06-28,9,3,8268.904821821778,5193.688194362361
14872,2021-06-28,9,4,11893.909604519775,7504.914649346267
14873,2021-06-28,9,6,7090.733862557729,4674.66656292726
14874,2021-06-28,9,7,9460.345630215195,7890.663912735011
14875,2021-06-28,9,9,6358.204661232807,4504.906967451336
14876,2021-06-28,9,13,5646.128680203045,8399.767717724259
14877,2021-06-28,9,19,9130.355704697986,5379.63014537223
14878,2021-06-28,9,48,6792.926229508197,4483.427450651649
14906,2021-06-29,9,2,8842.18361135835,5272.954999015061
14907,2021-06-29,9,3,7935.382036657123,4982.578158512968
14908,2021-06-29,9,4,10957.111053248274,6865.387288407481
14909,2021-06-29,9,6,6656.738717314337,4470.771293972546
14910,2021-06-29,9,7,8746.251776198935,7205.885284913639
14911,2021-06-29,9,9,6069.736895804107,4231.537995296722
14912,2021-06-29,9,13,5383.000510008925,8063.052215129698
14913,2021-06-29,9,19,8343.019736842105,5706.171023950716
14914,2021-06-29,9,48,5950.254237288135,3574.699074505781
14942,2021-06-30,9,2,8948.7928300586,5373.196792227251
14943,2021-06-30,9,3,8243.556557727345,5239.512712860733
14944,2021-06-30,9,4,11210.564231413478,6946.253778489839
14945,2021-06-30,9,6,6822.4093564129125,4550.008247515195
14946,2021-06-30,9,7,8968.812639074322,7627.979950875151
14947,2021-06-30,9,9,6119.586673474598,4337.957560442679
14948,2021-06-30,9,13,5457.936067783555,7850.568881653583
14949,2021-06-30,9,19,7843.5921052631575,5195.604095000911
14950,2021-06-30,9,48,6080.140495867769,4083.970158448323
14978,2021-07-01,9,2,8908.563230636337,5364.641387147315
14979,2021-07-01,9,3,8055.615958525865,5117.11323437448
14980,2021-07-01,9,4,11098.361876299376,7063.199668015205
14981,2021-07-01,9,6,6798.506520460016,4571.096955071953
14982,2021-07-01,9,7,8916.427937915743,7357.903015425049
14983,2021-07-01,9,9,6151.6478837327895,4421.459760538112
14984,2021-07-01,9,13,5556.032940114743,7851.894094711132
14985,2021-07-01,9,19,7848.113333333334,5434.551281510246
14986,2021-07-01,9,48,6268.558333333333,3697.911683653091
15014,2021-07-02,9,2,10117.731681344616,11029.8455847
15015,2021-07-02,9,3,8909.50971080397,5524.92276217935
15016,2021-07-02,9,4,12884.553846153845,8011.000338011191
15017,2021-07-02,9,6,7724.289173285315,4933.388663028196
15018,2021-07-02,9,7,9848.507992895204,7863.965748245927
15019,2021-07-02,9,9,6949.060270132518,4713.371376542395
15020,2021-07-02,9,13,6198.5674041677385,8456.52378232429
15021,2021-07-02,9,19,8771.31543624161,5921.639340094262
15022,2021-07-02,9,48,6859.076271186441,4430.541041138194
15050,2021-07-03,9,2,10596.784627446425,6454.085458147497
15051,2021-07-03,9,3,9715.695377019749,6740.770972788888
15052,2021-07-03,9,4,15113.19356080041,9750.55238481233
15053,2021-07-03,9,6,8325.668365043535,5522.225667927295
15054,2021-07-03,9,7,10012.913746630727,8937.90681302953
15055,2021-07-03,9,9,7582.663335895465,5362.005638379631
15056,2021-07-03,9,13,6395.202557377049,8168.057809246445
15057,2021-07-03,9,19,10346.161073825502,7239.655712721758
15058,2021-07-03,9,48,7479.076271186441,5009.50795501893
15086,2021-07-04,9,2,8359.485213677714,5743.964914811623
15087,2021-07-04,9,3,14647.859397969107,1276798.884
15088,2021-07-04,9,4,12343.195013357079,8502.578941383525
15089,2021-07-04,9,6,6625.499483348761,5184.622841121286
15090,2021-07-04,9,7,7727.686818181818,7721.100063975094
15091,2021-07-04,9,9,6101.573421154591,4992.366179091242
15092,2021-07-04,9,13,4738.042994164599,7961.708512262049
15093,2021-07-04,9,19,8797.76,6158.393929780915
15094,2021-07-04,9,48,5194.991071428572,3685.356419243124
15122,2021-07-05,9,2,9342.431595056594,5542.64067269687
15123,2021-07-05,9,3,8399.635604286743,5282.053164928657
15124,2021-07-05,9,4,11734.155361050329,7405.676448079573
15125,2021-07-05,9,6,7131.738100370785,4762.860833499309
15126,2021-07-05,9,7,9497.066636446056,7804.496262053119
15127,2021-07-05,9,9,6429.111182108626,4475.814650792686
15128,2021-07-05,9,13,5764.928509618585,8501.954781150835
15129,2021-07-05,9,19,8451.269736842105,5793.766185209704
15130,2021-07-05,9,48,6088.9051724137935,4121.568074280654
15158,2021-07-06,9,2,9230.134189368962,5459.035879090244
15159,2021-07-06,9,3,8418.318329851987,5341.68559024634
15160,2021-07-06,9,4,11923.777489626556,7363.633547029353
15161,2021-07-06,9,6,7055.3501025585665,4715.745720963033
15162,2021-07-06,9,7,9305.741552511416,7569.960896302442
15163,2021-07-06,9,9,6333.437803941643,4358.354409404632
15164,2021-07-06,9,13,5683.908585587999,8756.13957878898
15165,2021-07-06,9,19,8608.331125827815,5696.928274923665
15166,2021-07-06,9,48,6064.291666666667,3936.710812780053
15194,2021-07-07,9,2,9660.621635670555,5646.273848782836
15195,2021-07-07,9,3,8664.751479953358,5446.713675099779
15196,2021-07-07,9,4,12476.291805805293,7852.77021139275
15197,2021-07-07,9,6,7391.077580425329,7702.176667673988
15198,2021-07-07,9,7,9638.69005043558,7851.657837869004
15199,2021-07-07,9,9,6644.83931078494,4630.75436978437
15200,2021-07-07,9,13,5906.255410963522,9033.696656117438
15201,2021-07-07,9,19,8731.393548387097,6065.631478026903
15202,2021-07-07,9,48,6463.252032520325,4413.444020771481
15230,2021-07-08,9,2,9064.70586021194,5405.192713080311
15231,2021-07-08,9,3,8114.2355638893905,5152.204696881608
15232,2021-07-08,9,4,11151.787336814621,7113.03956298535
15233,2021-07-08,9,6,6924.087206215393,4668.00627613846
15234,2021-07-08,9,7,9229.157821873558,7628.561185798919
15235,2021-07-08,9,9,6213.854254638516,4361.683919032471
15236,2021-07-08,9,13,5613.113657749697,8433.432263665616
15237,2021-07-08,9,19,8364.793333333333,5495.198810208203
15238,2021-07-08,9,48,6526.177966101695,4170.134765149726
15266,2021-07-09,9,2,9366.478607918263,5558.237094941947
15267,2021-07-09,9,3,8520.029079596943,5409.915333739114
15268,2021-07-09,9,4,11965.087760724124,7607.0354023759
15269,2021-07-09,9,6,7257.13365670508,4759.513402809941
15270,2021-07-09,9,7,9244.049006010171,7907.499458830164
15271,2021-07-09,9,9,6456.800256245996,4450.076088269611
15272,2021-07-09,9,13,5755.231011597506,7904.725784105666
15273,2021-07-09,9,19,8404.320512820514,5847.983781570533
15274,2021-07-09,9,48,6784.539823008849,4282.194760273968
15302,2021-07-10,9,2,10593.952074622064,6366.893678249745
15303,2021-07-10,9,3,9883.907729664104,6679.712452678243
15304,2021-07-10,9,4,15134.541509679097,9845.736730469735
15305,2021-07-10,9,6,8418.799514753242,5720.281518144762
15306,2021-07-10,9,7,10127.003263403263,8704.363789927214
15307,2021-07-10,9,9,7607.245535140692,5369.32623543559
15308,2021-07-10,9,13,6570.161971352929,8832.160766182698
15309,2021-07-10,9,19,10402.98064516129,6747.005184092303
15310,2021-07-10,9,48,7741.639639639639,4657.568538104586
15338,2021-07-11,9,2,8652.55016771612,5910.673980332458
15339,2021-07-11,9,3,8884.19915896091,6558.745479134215
15340,2021-07-11,9,4,12907.909760827408,8811.38891419705
15341,2021-07-11,9,6,6885.6613344375555,5280.242975806129
15342,2021-07-11,9,7,8068.1797169811325,8276.746106053493
15343,2021-07-11,9,9,6389.321442469841,5171.4966375728
15344,2021-07-11,9,13,5048.221790943139,8789.121225562889
15345,2021-07-11,9,19,8790.847682119205,6192.996063025116
15346,2021-07-11,9,48,5854.098214285715,4037.326688796543
15374,2021-07-12,9,2,9651.79732985053,5671.163606987282
15375,2021-07-12,9,3,8594.32823896407,5429.542378162898
15376,2021-07-12,9,4,12580.833958360274,7958.428444102319
15377,2021-07-12,9,6,7415.64900640571,4882.022847810634
15378,2021-07-12,9,7,9726.389176470588,8055.290171043704
15379,2021-07-12,9,9,6708.087325028894,4667.598595276224
15380,2021-07-12,9,13,5923.910119884804,8835.007381386928
15381,2021-07-12,9,19,8990.072847682119,6381.163658873239
15382,2021-07-12,9,48,7132.483050847458,5027.518799317219
15410,2021-07-13,9,2,9047.844485101934,5632.53665577963
15411,2021-07-13,9,3,8243.88951898963,5238.998098802215
15412,2021-07-13,9,4,11391.622099882028,7161.613245976
15413,2021-07-13,9,6,6922.857629896738,4665.250150722271
15414,2021-07-13,9,7,8952.350802644003,7761.092288207352
15415,2021-07-13,9,9,6251.332732655425,4424.674443197025
15416,2021-07-13,9,13,5560.527744189171,8391.81314201025
15417,2021-07-13,9,19,8224.730263157895,5810.401929504476
15418,2021-07-13,9,48,6498.775862068966,4550.31079891436
15446,2021-07-14,9,2,8939.983946955155,5580.808165922118
15447,2021-07-14,9,3,8227.989211975613,5259.79490841627
15448,2021-07-14,9,4,11254.888507718695,7198.050489574272
15449,2021-07-14,9,6,6856.148110842266,4660.949466160404
15450,2021-07-14,9,7,8823.247745609871,7694.631146942708
15451,2021-07-14,9,9,6243.46225319396,4456.134121697722
15452,2021-07-14,9,13,5562.249746809804,8531.441420709778
15453,2021-07-14,9,19,7903.9078947368425,5604.948440848767
15454,2021-07-14,9,48,6525.053571428572,4096.409787882238
15482,2021-07-15,9,2,9354.560466740382,5596.441828019447
15483,2021-07-15,9,3,8502.316877437388,5351.302764650841
15484,2021-07-15,9,4,11777.820576671034,7363.484004420876
15485,2021-07-15,9,6,7247.282687837186,5447.540661171428
15486,2021-07-15,9,7,9289.163895486936,7694.955842961134
15487,2021-07-15,9,9,6639.98337628866,4660.517561835297
15488,2021-07-15,9,13,5844.115778826703,8111.932718797548
15489,2021-07-15,9,19,8394.402597402597,5767.757631722563
15490,2021-07-15,9,48,6817.92523364486,4408.882994422533
15518,2021-07-16,9,2,9842.082076076193,5758.150089709135
15519,2021-07-16,9,3,8864.316336633663,5567.410948027144
15520,2021-07-16,9,4,12480.235831809872,7830.864028239123
15521,2021-07-16,9,6,7626.800795106362,4900.064659141061
15522,2021-07-16,9,7,9823.206318812829,8517.17150650972
15523,2021-07-16,9,9,6951.5434894493055,4781.725454182196
15524,2021-07-16,9,13,6186.662593164574,8436.717386382617
15525,2021-07-16,9,19,9475.900662251655,7162.611452773322
15526,2021-07-16,9,48,6597.194444444444,4547.76076861646
15554,2021-07-17,9,2,10190.740225839565,6256.395875781504
15555,2021-07-17,9,3,9485.736733956555,6499.063226943584
15556,2021-07-17,9,4,13938.83381351493,8795.234363646867
15557,2021-07-17,9,6,8133.23584521385,5378.407402862605
15558,2021-07-17,9,7,9860.327852998065,9045.006616346456
15559,2021-07-17,9,9,7292.8879276952875,5283.463125106455
15560,2021-07-17,9,13,6472.719256756757,9637.895700033914
15561,2021-07-17,9,19,10347.12925170068,7268.796243233492
15562,2021-07-17,9,48,7376.566037735849,5404.197166081489
