,date,type,source,mean,std
18692,2021-10-10,65,7,62.163677130044846,9.575137698954919
18693,2021-10-10,65,9,63.059279038718294,9.561637091022535
18694,2021-10-10,65,13,65.61538461538461,16.454677458291616
18695,2021-10-10,65,48,77.0,
18727,2021-10-11,65,2,64.42561148170608,7.573278352221223
18728,2021-10-11,65,3,56.90747146723144,8.582370603976857
18729,2021-10-11,65,6,60.389755011135854,8.412846994712806
18730,2021-10-11,65,7,61.52064220183486,9.361060729288818
18731,2021-10-11,65,9,62.05523762129883,9.230467346702683
18732,2021-10-11,65,13,64.20833333333333,12.475991436308401
18764,2021-10-12,65,2,64.30657057218873,7.581081518166949
18765,2021-10-12,65,3,56.927195113322796,8.494585194425312
18766,2021-10-12,65,6,60.408218422504135,8.301677783192016
18767,2021-10-12,65,7,61.66448801742919,8.663824699077239
18768,2021-10-12,65,9,62.17076292882744,9.399908751654426
18769,2021-10-12,65,13,65.77272727272727,14.800038024989178
18801,2021-10-13,65,2,64.31536542610571,7.580176926592006
18802,2021-10-13,65,3,57.14485651006079,8.554028338706845
18803,2021-10-13,65,6,60.66168593177333,8.331019956449126
18804,2021-10-13,65,7,62.01914893617021,9.13425424177933
18805,2021-10-13,65,9,62.77944926058134,9.675271086480693
18806,2021-10-13,65,13,65.62962962962963,13.579249294272913
18838,2021-10-14,65,2,64.3817220594673,7.595682754636877
18839,2021-10-14,65,3,57.349950385106084,8.48024637007929
18840,2021-10-14,65,6,60.807467099542,8.354428457497056
18841,2021-10-14,65,7,62.340292275574114,10.975584577513946
18842,2021-10-14,65,9,62.98461538461538,9.799821270598656
18843,2021-10-14,65,13,62.642857142857146,8.744159048205692
18875,2021-10-15,65,2,64.46197525856824,7.576066230059909
18876,2021-10-15,65,3,57.67304064887296,8.538352869788804
18877,2021-10-15,65,6,60.879159896491544,8.382250176600529
18878,2021-10-15,65,7,62.54897959183673,9.62160619154121
18879,2021-10-15,65,9,63.006988277727686,9.827357339608579
18880,2021-10-15,65,13,63.43589743589744,9.44734680603048
18881,2021-10-15,65,48,65.0,
18913,2021-10-16,65,2,64.63513560081326,7.550616789355497
18914,2021-10-16,65,3,58.29804671815584,8.691004660681585
18915,2021-10-16,65,6,61.17153307687457,8.621949108806252
18916,2021-10-16,65,7,62.7765726681128,9.85326992565717
18917,2021-10-16,65,9,63.39113082039911,9.691058830369052
18918,2021-10-16,65,13,65.5,9.506775892950664
18919,2021-10-16,65,48,65.0,
18951,2021-10-17,65,2,64.71199218204663,7.562994689741169
18952,2021-10-17,65,3,58.12610593370296,8.746383283954492
18953,2021-10-17,65,6,60.71775488359647,8.411786929856694
18954,2021-10-17,65,7,62.28538283062645,9.529379041219812
18955,2021-10-17,65,9,63.17240622943628,9.8715365142063
18956,2021-10-17,65,13,66.73333333333333,15.088225391163318
18957,2021-10-17,65,48,65.0,
18989,2021-10-18,65,2,64.52715047373246,7.5701300037715065
18990,2021-10-18,65,3,57.16295632487501,8.58301164258824
18991,2021-10-18,65,6,61.244160118921215,8.683424667497075
18992,2021-10-18,65,7,62.34975369458128,9.032224200785647
18993,2021-10-18,65,9,61.99368288060644,9.890319001894165
18994,2021-10-18,65,13,63.44444444444444,10.575043319941436
18995,2021-10-18,65,48,65.0,
19031,2021-10-19,65,2,64.46322933549433,7.55919172903857
19032,2021-10-19,65,3,57.29345697364385,8.557535441191494
19033,2021-10-19,65,6,62.03290929941062,8.766297252233823
19034,2021-10-19,65,7,61.91981132075472,9.161961859666317
19035,2021-10-19,65,9,62.06981241539354,9.82770132287765
19036,2021-10-19,65,13,62.54794520547945,11.010148217655093
19037,2021-10-19,65,46,63.02173913043478,4.71635042725379
19038,2021-10-19,65,48,65.0,
19074,2021-10-20,65,2,64.54365576825343,7.584210216902597
19075,2021-10-20,65,3,57.754145144932664,8.553526712003238
19076,2021-10-20,65,6,62.72831399654406,9.006998225238492
19077,2021-10-20,65,7,62.879912663755455,9.687275960168613
19078,2021-10-20,65,9,62.20537037037037,9.814082478898502
19079,2021-10-20,65,13,64.35135135135135,11.991238042412043
19080,2021-10-20,65,46,62.4078947368421,4.699440056230664
19081,2021-10-20,65,48,65.0,
19117,2021-10-21,65,2,64.70028926322954,7.589002369730854
19118,2021-10-21,65,3,57.61794786414233,8.500676236675925
19119,2021-10-21,65,6,62.35310579789499,8.777284108549024
19120,2021-10-21,65,7,63.22036474164134,10.147845225871977
19121,2021-10-21,65,9,62.180613404013634,9.684022245017518
19122,2021-10-21,65,13,66.28571428571429,9.024995814433902
19123,2021-10-21,65,46,62.0625,5.1271028412061135
19124,2021-10-21,65,48,65.0,
19160,2021-10-22,65,2,64.64752448220561,7.583563745865084
19161,2021-10-22,65,3,57.513604395083945,8.512002561510245
19162,2021-10-22,65,6,62.05171547444375,8.782654978015527
19163,2021-10-22,65,7,62.955156950672645,9.599511671433945
19164,2021-10-22,65,9,61.834228702993094,9.817220130556466
19165,2021-10-22,65,13,65.36363636363636,9.065105424849529
19166,2021-10-22,65,46,62.943820224719104,5.246989506031482
19167,2021-10-22,65,48,65.0,
19203,2021-10-23,65,2,64.72839892821102,7.578347169750178
19204,2021-10-23,65,3,58.30420995338051,8.728034555827394
19205,2021-10-23,65,6,62.57346476096599,9.083571243293141
19206,2021-10-23,65,7,63.27040816326531,10.186781769325773
19207,2021-10-23,65,9,62.57719054242003,10.074861495636252
19208,2021-10-23,65,13,65.40625,10.335842350615367
19209,2021-10-23,65,46,62.53763440860215,4.726334961599522
19210,2021-10-23,65,48,65.0,
19246,2021-10-24,65,2,64.7586315678783,7.568656441262853
19247,2021-10-24,65,3,58.34893145778846,8.811404541897986
19248,2021-10-24,65,6,62.26047215615356,8.95149898524111
19249,2021-10-24,65,7,62.723643807574206,9.34369822635171
19250,2021-10-24,65,9,62.498125,9.743875493468451
19251,2021-10-24,65,13,63.696969696969695,9.989009111533688
19252,2021-10-24,65,46,62.16494845360825,4.7799067554781125
19253,2021-10-24,65,48,65.0,
19289,2021-10-25,65,2,64.60072910633369,7.550226920779818
19290,2021-10-25,65,3,57.16557295491697,8.534095962803994
19291,2021-10-25,65,6,61.90612762465968,8.796919832272653
19292,2021-10-25,65,7,62.74540174249758,9.655602495577055
19293,2021-10-25,65,9,61.44586776859504,9.270830528537102
19294,2021-10-25,65,13,63.72222222222222,10.067234294939517
19295,2021-10-25,65,46,61.82828282828283,4.853024312778209
19296,2021-10-25,65,48,65.0,
19332,2021-10-26,65,2,64.51671568130345,7.572049266602498
19333,2021-10-26,65,3,57.30101340152484,8.60284027304564
19334,2021-10-26,65,6,62.14137689442826,8.785185745186036
19335,2021-10-26,65,7,62.99326275264678,9.246618547651314
19336,2021-10-26,65,9,61.62591986917416,9.86852265492855
19337,2021-10-26,65,13,63.16129032258065,9.616294415187687
19338,2021-10-26,65,46,62.224,4.934839932691872
19339,2021-10-26,65,48,65.0,
19375,2021-10-27,65,2,64.54853464340167,7.559986271688131
19376,2021-10-27,65,3,57.60571956593849,8.53265784815732
19377,2021-10-27,65,6,62.33020043237698,8.742634825114129
19378,2021-10-27,65,7,63.314115308151095,9.757086444385344
19379,2021-10-27,65,9,62.704875406283854,10.072236281755359
19380,2021-10-27,65,13,61.9,9.090920062689303
19381,2021-10-27,65,46,62.476190476190474,4.441106683184786
19382,2021-10-27,65,48,65.0,
19418,2021-10-28,65,2,64.63683800359163,7.582655654202686
19419,2021-10-28,65,3,57.68100528223228,8.544044081578177
19420,2021-10-28,65,6,62.43990567748957,8.76081815184627
19421,2021-10-28,65,7,63.348771266540645,9.532908862163259
19422,2021-10-28,65,9,62.64128595600677,9.605698067674933
19423,2021-10-28,65,13,62.12903225806452,6.844666709606202
19424,2021-10-28,65,46,62.427536231884055,4.290351900833338
19425,2021-10-28,65,48,65.0,
19461,2021-10-29,65,2,64.70783500951346,7.572450674409435
19462,2021-10-29,65,3,57.81642489250106,8.53446453923182
19463,2021-10-29,65,6,62.360126296797475,8.723204061620764
19464,2021-10-29,65,7,63.576958525345624,10.212087836156254
19465,2021-10-29,65,9,62.675687014894066,9.183180497777903
19466,2021-10-29,65,13,62.80769230769231,7.5578792304150015
19467,2021-10-29,65,46,62.289855072463766,4.506609741890683
19468,2021-10-29,65,48,60.5,6.363961030678928
19504,2021-10-30,65,2,64.8919659899358,7.556020828286689
19505,2021-10-30,65,3,58.407979622443875,8.70666303326627
19506,2021-10-30,65,6,62.76167949048338,9.051438080627964
19507,2021-10-30,65,7,63.432863849765255,9.676508730319497
19508,2021-10-30,65,9,63.51160268922143,9.814130868173777
19509,2021-10-30,65,13,62.55172413793103,9.492802562605569
19510,2021-10-30,65,46,63.18045112781955,4.608678549949007
19546,2021-10-31,65,2,64.93991611324712,7.554344146323747
19547,2021-10-31,65,3,58.295262526182015,8.881600895295918
19548,2021-10-31,65,6,62.498938705593204,9.108197368592442
19549,2021-10-31,65,7,63.37218045112782,9.722906807326895
19550,2021-10-31,65,9,63.66549527783879,9.761631218621353
19551,2021-10-31,65,13,61.38461538461539,8.227159524778516
19552,2021-10-31,65,46,62.4264705882353,5.073726591476374
19588,2021-11-01,65,2,64.88701447464334,7.574560494174831
19589,2021-11-01,65,3,57.570704898446834,8.630846538119822
19590,2021-11-01,65,6,61.9008943813553,8.778472605323694
19591,2021-11-01,65,7,62.94455066921606,9.691745806796346
19592,2021-11-01,65,9,62.78475061324612,10.100297899776514
19593,2021-11-01,65,13,65.87878787878788,10.346368855054825
19594,2021-11-01,65,46,62.95424836601307,4.1570166891291125
19595,2021-11-01,65,48,59.0,
19631,2021-11-02,65,2,64.71773311457478,7.588563389121918
19632,2021-11-02,65,3,57.11256214467518,8.647176743551698
19633,2021-11-02,65,6,62.03763363708115,8.807613672124965
19634,2021-11-02,65,7,62.96371882086168,10.246166415922502
19635,2021-11-02,65,9,62.091884233960734,9.491699810629155
19636,2021-11-02,65,13,62.82051282051282,9.505875731057344
19637,2021-11-02,65,46,62.11464968152866,4.675314541545597
19638,2021-11-02,65,48,60.666666666666664,3.7859388972001824
19674,2021-11-03,65,2,64.67909326778643,7.594898186609329
19675,2021-11-03,65,3,57.274908013570986,8.503006714018609
19676,2021-11-03,65,6,62.12150873041483,8.734061578668786
19677,2021-11-03,65,7,62.81954887218045,9.38190214449998
19678,2021-11-03,65,9,62.698704554951945,9.972706032722378
19679,2021-11-03,65,13,63.40909090909091,10.363886722245827
19680,2021-11-03,65,46,62.21518987341772,4.438312889071485
19681,2021-11-03,65,48,62.0,4.242640687119285
19717,2021-11-04,65,2,64.73385057078406,7.605202044906671
19718,2021-11-04,65,3,57.45474396506215,8.458073634189713
19719,2021-11-04,65,6,62.19855673434218,8.678205740422934
19720,2021-11-04,65,7,63.036104114189754,9.458331773382112
19721,2021-11-04,65,9,63.25806451612903,10.030937805691387
19722,2021-11-04,65,13,63.03333333333333,10.8001360108615
19723,2021-11-04,65,46,62.43478260869565,4.354283248560623
19724,2021-11-04,65,48,62.0,4.242640687119285
19760,2021-11-05,65,2,64.7398198568444,7.618215566665272
19761,2021-11-05,65,3,57.55051729518232,8.517184235258316
19762,2021-11-05,65,6,62.11248656395557,8.611128726863095
19763,2021-11-05,65,7,63.35638730675346,9.669872550674505
19764,2021-11-05,65,9,63.23476778866638,9.96658903832136
19765,2021-11-05,65,13,63.23157894736842,11.510820655420455
19766,2021-11-05,65,46,62.43636363636364,4.385801521833099
19767,2021-11-05,65,48,62.0,4.242640687119285
19803,2021-11-06,65,2,64.85318084845942,7.601158989070062
19804,2021-11-06,65,3,58.30552280110697,8.591978172040532
19805,2021-11-06,65,6,62.57420338858466,9.015783782773639
19806,2021-11-06,65,7,63.288870008496176,9.90283510035154
19807,2021-11-06,65,9,63.805897327110735,9.950518317112259
19808,2021-11-06,65,13,61.285714285714285,10.2910039308496
19809,2021-11-06,65,46,62.23170731707317,4.279495356086769
19810,2021-11-06,65,48,62.0,4.242640687119285
19846,2021-11-07,65,2,64.92314222049305,7.572442975433843
19847,2021-11-07,65,3,58.244652889971306,8.785630890640252
19848,2021-11-07,65,6,61.99117914864557,8.76387359455702
19849,2021-11-07,65,7,63.16824849007765,9.409793135902571
19850,2021-11-07,65,9,63.615689547256416,10.224117328928
19851,2021-11-07,65,13,60.5,12.409673645990857
19852,2021-11-07,65,46,62.073170731707314,4.48796752009965
19853,2021-11-07,65,48,62.0,4.242640687119285
19889,2021-11-08,65,2,64.68844410876133,7.570375987174446
19890,2021-11-08,65,3,57.07585924910407,8.486036391670856
19891,2021-11-08,65,6,61.92674418604651,8.726013543248873
19892,2021-11-08,65,7,62.48406040268456,9.310471752545876
19893,2021-11-08,65,9,62.296229802513466,9.749773348945071
19894,2021-11-08,65,13,60.25,3.774917217635375
19895,2021-11-08,65,46,62.86187845303867,4.4755800128934045
19896,2021-11-08,65,48,65.0,
19932,2021-11-09,65,2,64.55794549122866,7.591848193696944
19933,2021-11-09,65,3,57.29815537000263,8.563625828655427
19934,2021-11-09,65,6,62.150784743377336,8.739707486987179
19935,2021-11-09,65,7,63.09547123623011,10.247342628006175
19936,2021-11-09,65,9,61.918713116314485,9.57825716804086
19937,2021-11-09,65,13,64.5,4.230839160261236
19938,2021-11-09,65,46,62.353591160220994,4.405407135773199
19939,2021-11-09,65,48,65.0,
19975,2021-11-10,65,2,64.5938001982296,7.596827095437262
19976,2021-11-10,65,3,57.44714217098943,8.481331696239405
19977,2021-11-10,65,6,62.22239880006428,8.635708540726611
19978,2021-11-10,65,7,63.72998137802607,9.8350051881985
19979,2021-11-10,65,9,62.08868846298384,9.77028139911178
19980,2021-11-10,65,13,63.22222222222222,8.92717449389472
19981,2021-11-10,65,46,63.01639344262295,4.5554886709512905
19982,2021-11-10,65,48,65.0,
20018,2021-11-11,65,2,64.67845250763791,7.596661833597835
20019,2021-11-11,65,3,57.58779876638396,8.500578692959888
20020,2021-11-11,65,6,62.29953529937444,8.68027298782179
20021,2021-11-11,65,7,64.08348457350272,10.044461133979977
20022,2021-11-11,65,9,62.53315649867374,9.886274853263577
20023,2021-11-11,65,13,61.22727272727273,8.583010900024338
20024,2021-11-11,65,46,62.536842105263155,4.5316302270397
20025,2021-11-11,65,48,62.0,4.242640687119285
20061,2021-11-12,65,2,64.77053007415545,7.6063323753073
20062,2021-11-12,65,3,57.71836547954442,8.474919658117004
20063,2021-11-12,65,6,62.21143838188744,8.642357433780164
20064,2021-11-12,65,7,64.12658227848101,10.320159254095975
20065,2021-11-12,65,9,62.73795871559633,10.348004492624153
20066,2021-11-12,65,13,61.4468085106383,9.721800939435704
20067,2021-11-12,65,46,63.016304347826086,4.1705125990170835
20068,2021-11-12,65,48,65.0,
20104,2021-11-13,65,2,64.91375561167227,7.582709909204829
20105,2021-11-13,65,3,58.44573624556112,8.65188940462359
20106,2021-11-13,65,6,62.601117605970366,8.952957218278623
20107,2021-11-13,65,7,63.612824675324674,9.758843491715607
20108,2021-11-13,65,9,63.47061191626409,10.398112268275579
20109,2021-11-13,65,13,62.0188679245283,9.255955600497144
20110,2021-11-13,65,46,62.10769230769231,4.657738523388804
20111,2021-11-13,65,48,65.0,
20147,2021-11-14,65,2,64.95878818049283,7.588801117924376
20148,2021-11-14,65,3,58.294294658674495,8.751477764942742
20149,2021-11-14,65,6,62.19728793015284,8.896788077676307
20150,2021-11-14,65,7,63.156877897990725,9.802660504541176
20151,2021-11-14,65,9,63.37794476035743,9.985482502952637
20152,2021-11-14,65,13,62.61333333333334,12.101924498879365
20153,2021-11-14,65,46,62.526041666666664,4.669086141997828
20154,2021-11-14,65,48,65.0,
20190,2021-11-15,65,2,64.7435091838144,7.608183558279241
20191,2021-11-15,65,3,57.08673828172361,8.546011153672188
20192,2021-11-15,65,6,61.8722661077973,8.721645697480922
20193,2021-11-15,65,7,62.91418181818182,9.588167192559718
20194,2021-11-15,65,9,62.07813113466824,9.85463661996352
20195,2021-11-15,65,13,62.743589743589745,9.801187176218505
20196,2021-11-15,65,46,62.774358974358975,4.247541311165884
20197,2021-11-15,65,48,61.0,5.656854249492381
20233,2021-11-16,65,2,64.58824744397397,7.60944660444555
20234,2021-11-16,65,3,57.209212308883295,8.527777468706052
20235,2021-11-16,65,6,62.0170245453571,8.667621101884102
20236,2021-11-16,65,7,62.85953420669578,9.626752074312796
20237,2021-11-16,65,9,62.146635997699825,9.860149619062922
20238,2021-11-16,65,13,62.51685393258427,9.96939904219471
20239,2021-11-16,65,46,62.253807106598984,4.3161476851647835
20240,2021-11-16,65,48,61.0,4.618802153517006
20276,2021-11-17,65,2,64.6151089150254,7.626301869649449
20277,2021-11-17,65,3,57.48406717231686,8.467276271854612
20278,2021-11-17,65,6,62.25256302445832,8.680843127317006
20279,2021-11-17,65,7,63.04410646387833,9.74606980168006
20280,2021-11-17,65,9,62.393405343945425,9.594165313172187
20281,2021-11-17,65,13,62.61702127659574,9.21558565631017
20282,2021-11-17,65,46,62.33505154639175,4.687775773986397
20283,2021-11-17,65,48,61.0,4.618802153517006
20319,2021-11-18,65,2,64.68260356671986,7.630334644087532
20320,2021-11-18,65,3,57.61390754069852,8.431262600000663
20321,2021-11-18,65,6,62.39333689649029,8.694575556375934
20322,2021-11-18,65,7,63.164091243561444,9.891547679848394
20323,2021-11-18,65,9,62.48066717210008,9.278881163673978
20324,2021-11-18,65,13,62.95959595959596,9.623439912705482
20325,2021-11-18,65,46,62.76960784313726,4.412349199827567
20326,2021-11-18,65,48,61.25,4.349329450233296
20362,2021-11-19,65,2,64.74720723855924,7.606055589061348
20363,2021-11-19,65,3,57.817645208892756,8.543634811946212
20364,2021-11-19,65,6,62.38970378809456,8.670020170067259
20365,2021-11-19,65,7,63.74328358208955,9.95627818985366
20366,2021-11-19,65,9,62.5645825533508,9.764414824150837
20367,2021-11-19,65,13,63.26732673267327,10.336238280060025
20368,2021-11-19,65,46,62.26699029126213,4.648795036104534
20369,2021-11-19,65,48,61.0,3.7416573867739413
20405,2021-11-20,65,2,64.89939273411697,7.589969819724463
20406,2021-11-20,65,3,58.55142003352688,8.723508306269835
20407,2021-11-20,65,6,62.8561227479127,9.125960399311277
20408,2021-11-20,65,7,64.44357976653697,10.603129635995211
20409,2021-11-20,65,9,63.10804727068092,9.965416416160624
20410,2021-11-20,65,13,63.24752475247525,9.251384696999752
20411,2021-11-20,65,46,62.71065989847716,4.667794356454553
20412,2021-11-20,65,48,61.75,3.947573094109004
20448,2021-11-21,65,2,64.94057406606086,7.571843026957463
20449,2021-11-21,65,3,58.312794711000926,8.938834641994017
20450,2021-11-21,65,6,62.16959694494858,8.904269250525099
20451,2021-11-21,65,7,63.684668989547035,9.954164158590842
20452,2021-11-21,65,9,62.78767252788807,9.953642133728097
20453,2021-11-21,65,13,62.470588235294116,10.470580366975296
20454,2021-11-21,65,46,63.44776119402985,4.6290935897523795
20455,2021-11-21,65,48,62.333333333333336,4.618802153517006
20491,2021-11-22,65,2,64.71442553042749,7.585794836258397
20492,2021-11-22,65,3,56.98187736857448,8.608564901224833
20493,2021-11-22,65,6,61.85197239711166,8.720201847070083
20494,2021-11-22,65,7,62.8,9.576068012625772
20495,2021-11-22,65,9,61.9541130386122,10.21537391108079
20496,2021-11-22,65,13,61.916666666666664,8.914407813571616
20497,2021-11-22,65,46,62.521126760563384,4.722065290867382
20498,2021-11-22,65,48,69.66666666666667,8.082903768654761
20534,2021-11-23,65,2,64.57019777459975,7.582157739207995
20535,2021-11-23,65,3,57.16949685534591,8.678160263209387
20536,2021-11-23,65,6,62.009036839769195,8.741041250854902
20537,2021-11-23,65,7,62.23430656934307,9.625560520471824
20538,2021-11-23,65,9,61.931158053564694,10.21038705940928
20539,2021-11-23,65,13,61.75675675675676,10.634411462112121
20540,2021-11-23,65,46,62.93693693693694,4.81377976678035
20541,2021-11-23,65,48,69.66666666666667,8.082903768654761
20576,2021-11-24,65,2,64.60484687641862,7.5865505771492465
20577,2021-11-24,65,3,57.51024321569008,8.709280749114983
20578,2021-11-24,65,6,62.36098012349414,8.742696897576847
20579,2021-11-24,65,7,63.22753716871364,10.248904491881468
20580,2021-11-24,65,9,62.55397890699904,10.044325954367258
20581,2021-11-24,65,13,63.125,9.133371680867343
20582,2021-11-24,65,46,62.918103448275865,5.01488864042186
20583,2021-11-24,65,48,69.66666666666667,8.082903768654761
20618,2021-11-25,65,2,64.7440645274417,7.599740526817682
20619,2021-11-25,65,3,57.6175081552169,8.521706270727622
20620,2021-11-25,65,6,62.36762586087235,8.671111166791205
20621,2021-11-25,65,7,63.53683536194747,9.579094892159965
20622,2021-11-25,65,9,62.83024924471299,10.368037560033697
20623,2021-11-25,65,13,64.33333333333333,6.702467972551374
20624,2021-11-25,65,46,62.9915611814346,4.712039719176495
20625,2021-11-25,65,48,62.666666666666664,4.041451884327381
20660,2021-11-26,65,2,64.84248671850263,7.629762703061549
20661,2021-11-26,65,3,57.82160828570033,8.661324708134732
20662,2021-11-26,65,6,62.41530967787812,8.679883455365681
20663,2021-11-26,65,7,63.77223288547665,10.104983966584795
20664,2021-11-26,65,9,62.8886752547587,9.872831241618677
20665,2021-11-26,65,13,66.25806451612904,10.152069549063986
20666,2021-11-26,65,46,63.31666666666667,4.866387718644389
20667,2021-11-26,65,48,59.0,7.659416862050705
20702,2021-11-27,65,2,65.0649467472654,7.614714140239173
20703,2021-11-27,65,3,58.62184565727699,8.870423183835147
20704,2021-11-27,65,6,63.00919611678886,9.06963857241074
20705,2021-11-27,65,7,64.18561335902376,9.88654657473074
20706,2021-11-27,65,9,63.74269898835656,10.027026843621213
20707,2021-11-27,65,13,63.78787878787879,7.904735826379556
20708,2021-11-27,65,46,63.221739130434784,4.932598677503501
20709,2021-11-27,65,48,58.6,7.021395872616783
20744,2021-11-28,65,2,65.1459113551249,7.6238983349136875
20745,2021-11-28,65,3,58.44453956218662,8.87858713953945
20746,2021-11-28,65,6,62.361215580292175,8.894604170080603
20747,2021-11-28,65,7,63.6913985554826,9.7539694174341
20748,2021-11-28,65,9,63.38866474543708,9.850835335457555
20749,2021-11-28,65,13,62.2,7.741408900497756
20750,2021-11-28,65,46,63.016806722689076,4.619684891216265
20751,2021-11-28,65,48,58.8,6.648308055437864
20786,2021-11-29,65,2,64.94875429705496,7.616871044454647
20787,2021-11-29,65,3,57.25554552331682,8.679492603890756
20788,2021-11-29,65,6,62.06737727710242,8.729658409862356
20789,2021-11-29,65,7,63.048162230671736,9.628164260783945
20790,2021-11-29,65,9,62.19790104947526,9.750466948583428
20791,2021-11-29,65,13,63.869565217391305,9.735636019061733
20792,2021-11-29,65,46,63.12698412698413,4.844982005046987
20793,2021-11-29,65,48,58.4,7.402702209328699
20828,2021-11-30,65,2,64.81061060354862,7.625536014188422
20829,2021-11-30,65,3,57.30511912034209,8.512114237227632
20830,2021-11-30,65,6,62.239302835350095,8.711561300010555
20831,2021-11-30,65,7,63.351793580868474,10.467303879051526
20832,2021-11-30,65,9,62.29081245254366,9.925146803840576
20833,2021-11-30,65,13,61.27777777777778,8.571084649184844
20834,2021-11-30,65,46,63.289795918367346,4.7254215224398095
20835,2021-11-30,65,48,61.25,4.349329450233296
20870,2021-12-01,65,2,64.90090058397242,7.617260030762706
20871,2021-12-01,65,3,57.81734281400672,8.713532678184238
20872,2021-12-01,65,6,62.67993520018514,8.734672188291755
20873,2021-12-01,65,7,63.560653676932745,9.71376177772157
20874,2021-12-01,65,9,62.977790432801825,9.975043868885253
20875,2021-12-01,65,13,64.58333333333333,13.312453889926852
20876,2021-12-01,65,46,62.87550200803213,4.670230257089025
20877,2021-12-01,65,48,62.333333333333336,4.618802153517006
20912,2021-12-02,65,2,65.03411739775376,7.636167888983447
20913,2021-12-02,65,3,57.866937445276776,8.632636509422197
20914,2021-12-02,65,6,62.603282540586726,8.678323701288392
20915,2021-12-02,65,7,63.66270337922403,9.472869248437737
20916,2021-12-02,65,9,63.09537947671182,9.961236813502202
20917,2021-12-02,65,13,64.88571428571429,8.77084551753347
20918,2021-12-02,65,46,63.061776061776065,4.915176459098483
20919,2021-12-02,65,48,61.25,4.349329450233296
20954,2021-12-03,65,2,65.07843137254902,7.611473390088992
20955,2021-12-03,65,3,57.913158405276945,8.723076189569174
20956,2021-12-03,65,6,62.40641378697699,8.643838594277952
20957,2021-12-03,65,7,63.30398986700443,9.44888472787438
20958,2021-12-03,65,9,63.024089738874586,9.985144789606942
20959,2021-12-03,65,13,62.851063829787236,10.38266840146122
20960,2021-12-03,65,46,62.90625,4.506096088720736
20961,2021-12-03,65,48,59.714285714285715,4.644505202002531
20996,2021-12-04,65,2,65.21979920112274,7.577386054467433
20997,2021-12-04,65,3,58.71269705486985,8.861857911082327
20998,2021-12-04,65,6,63.12195300356588,9.15908747196222
20999,2021-12-04,65,7,63.834086507424146,10.005178253354636
21000,2021-12-04,65,9,63.47901373988331,9.851398802426855
21001,2021-12-04,65,13,65.45,10.01854341315204
21002,2021-12-04,65,46,63.52755905511811,4.9850793526909065
21003,2021-12-04,65,48,60.0,5.019960159204453
21038,2021-12-05,65,2,65.29470609711574,7.580529325588887
21039,2021-12-05,65,3,58.70457255493636,9.061386192079679
21040,2021-12-05,65,6,62.62295637760868,8.931803071905026
21041,2021-12-05,65,7,63.47708894878706,9.62556654809049
21042,2021-12-05,65,9,63.47740220281048,10.06438730880524
21043,2021-12-05,65,13,63.92307692307692,13.813382055438987
21044,2021-12-05,65,46,63.62213740458015,4.617803131233013
21045,2021-12-05,65,48,61.0,5.0990195135927845
21080,2021-12-06,65,2,65.08006832497064,7.568472361617632
21081,2021-12-06,65,3,57.42321133870498,8.596982870407706
21082,2021-12-06,65,6,62.26412137616639,8.732232480987657
21083,2021-12-06,65,7,62.694848084544255,9.544449178570385
21084,2021-12-06,65,9,62.57075913776945,10.079335076300033
21085,2021-12-06,65,13,64.175,11.065627376868312
21086,2021-12-06,65,46,63.06716417910448,4.548857141227489
21087,2021-12-06,65,48,63.5,6.0
21122,2021-12-07,65,2,64.98307250079847,7.580506765103111
21123,2021-12-07,65,3,57.646104367171255,8.753319461019899
21124,2021-12-07,65,6,62.420222799587144,8.708926758127275
21125,2021-12-07,65,7,63.18375815056313,10.086842226642352
21126,2021-12-07,65,9,62.70503597122302,10.005029662412491
21127,2021-12-07,65,13,65.83969465648855,11.200835678914682
21128,2021-12-07,65,46,62.96296296296296,4.977133448001767
21129,2021-12-07,65,48,62.90909090909091,6.472318679647124
21164,2021-12-08,65,2,65.08983267158253,7.58445053756406
21165,2021-12-08,65,3,58.001625109149124,8.669223118520112
21166,2021-12-08,65,6,62.778990158322635,8.76111792311297
21167,2021-12-08,65,7,63.589349112426035,9.742055356038003
21168,2021-12-08,65,9,63.04217958001448,10.01945574469265
21169,2021-12-08,65,13,63.1505376344086,10.07452970232346
21170,2021-12-08,65,46,63.22962962962963,4.6015041031183195
21171,2021-12-08,65,48,63.5625,8.966372361960735
21206,2021-12-09,65,2,65.1780303030303,7.579058481851997
21207,2021-12-09,65,3,58.09773102711107,8.69303911694262
21208,2021-12-09,65,6,62.80185940477675,8.758675682187006
21209,2021-12-09,65,7,63.71161704611792,9.664933811097043
21210,2021-12-09,65,9,63.0035765379113,9.639077226481763
21211,2021-12-09,65,13,62.93690248565966,10.033365580391411
21212,2021-12-09,65,46,63.17985611510792,4.922873450710812
21213,2021-12-09,65,48,62.904761904761905,9.071409823752656
21248,2021-12-10,65,2,65.27757837679461,7.580389308761327
21249,2021-12-10,65,3,58.24471540773781,8.68353118263998
21250,2021-12-10,65,6,62.79687194525904,8.731855361238765
21251,2021-12-10,65,7,63.587755102040816,9.818764417640075
21252,2021-12-10,65,9,63.06478578892372,9.90420850206347
21253,2021-12-10,65,13,63.43703703703704,10.843366110537817
21254,2021-12-10,65,46,63.386861313868614,4.622366669688521
21255,2021-12-10,65,48,63.08,8.577684225166292
